ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
413,67,20988.266922274506,0.019800334037855985,1,1039,7382,2718,9061
414,26,35913.32158997713,0.03571305393950803,1,240,6906,1442,8108
415,60,65480.06324233106,0.03600775129612159,1,982,5968,1843,6829
416,38,32874.581811671254,0.09801578030624992,1,517,5930,2453,7866
417,34,24918.541782253327,0.04722277102735897,1,1288,6998,2018,7728
418,27,51896.511301435225,0.1102154051929028,1,68,9795,1370,11097
419,41,47503.43979054056,0.12626221911489124,0,15,0,0,-15
420,52,20471.2397304571,0.12328335508019034,1,512,5636,5143,10267
421,25,30330.22648544063,0.2293046625862608,0,33,0,0,-33
422,59,29392.136003207353,0.5386747811800032,1,317,26395,2070,28148
423,73,28021.15397035984,0.2814063117497678,1,822,11594,1449,12221
424,39,26223.033921705115,0.023171057352394258,1,671,5365,1871,6565
425,35,23631.273520382838,0.07708128145656018,1,106,9779,1342,11015
426,41,41405.95106949073,0.2045278535795033,1,549,14217,1891,15559
427,40,20159.24974792772,0.12684493118440784,1,243,10977,6177,16911
428,30,22473.797185503507,0.01565772337885699,1,1309,8792,1480,8963
429,73,22467.0697527938,0.026980000062106536,1,547,6940,1802,8195
430,28,72708.36022787778,0.21034088963938388,0,50,0,0,-50
431,31,32823.60108662139,0.07757469445811092,1,2474,9026,1578,8130
432,58,21427.252460867054,0.0793019468533331,1,610,5769,1346,6505
433,48,33969.71388716332,0.12269010569731355,1,137,8379,2175,10417
434,27,26604.461769126727,0.27055941595730676,1,1103,5777,1620,6294
435,66,21191.86607429858,0.12962308191941904,0,68,0,0,-68
436,57,47797.158651999554,0.05042927786068517,1,523,7699,1937,9113
437,26,34639.42829565773,0.03096935736595117,1,1849,5736,1967,5854
438,68,22095.051562098994,0.10113933971872409,0,14,0,0,-14
439,33,22663.77130498357,0.3894461377537002,0,281,0,0,-281
440,61,23620.729419086696,0.10896531845363441,0,138,0,0,-138
441,48,20062.822612363798,0.32703606346419395,0,199,0,0,-199
442,38,24199.683082959506,0.005314049047265979,1,657,7446,1793,8582
443,23,27533.57902088747,0.33473668505926213,1,765,8902,2106,10243
444,33,20269.321136377934,0.1042886685044953,1,192,8252,2245,10305
445,26,21584.07922614627,0.38199567226568,0,27,0,0,-27
446,20,21930.930114219344,0.13154177873237452,1,473,5651,2795,7973
447,28,24480.671203719125,0.10421792674837886,1,1116,7157,1875,7916
448,42,28538.77143628174,0.07687647727286699,1,1965,8616,1680,8331
449,34,39480.64756836182,0.12988899661100764,1,358,9006,2309,10957
450,26,21158.025977709312,0.10306496689931953,1,305,5582,1987,7264
451,38,20410.248832042802,0.11302707845709717,1,1612,8182,2386,8956
452,36,20598.479360522073,0.025648967604364397,0,63,0,0,-63
453,18,22325.175153818967,0.27538203896512914,0,29,0,0,-29
454,22,23838.416699026293,0.3065698810819109,1,658,9899,1718,10959
455,35,51669.280033035924,0.0365847062433524,1,472,11583,7899,19010
456,25,26499.013588241523,0.06160986460844844,1,1434,6956,1456,6978
457,71,29574.89281894663,0.16154871918767963,1,833,17573,1342,18082
458,69,23761.31183807935,0.16183190975523873,1,450,7296,1651,8497
459,24,34649.67986023725,0.1408130452639847,1,95,12693,3243,15841
460,35,27061.422398145172,0.2188116316839529,1,492,6370,1923,7801
461,33,23351.27788679373,0.17724432279779673,1,936,19182,2274,20520
462,26,21370.22579350746,0.03064993675335121,1,165,7218,2284,9337
463,22,54871.00424790581,0.07607512783463687,1,904,8664,2025,9785
464,72,26955.703967805217,0.12091517208392241,1,104,6118,1777,7791
465,42,33722.049677367395,0.18379626368186908,1,828,9444,1556,10172
466,30,39395.02827566914,0.04586259851696274,1,437,11053,1605,12221
467,20,34706.11627836991,0.2490150843744183,1,420,5474,1335,6389
468,23,34670.6232059903,0.25898347103750013,1,335,5369,1381,6415
469,39,44910.94227653949,0.042167311660148074,1,772,5551,1385,6164
470,60,20615.396386354838,0.291662160859273,0,96,0,0,-96
471,21,20278.78506216003,0.01471702145495401,1,173,8561,1548,9936
472,20,41499.08638888263,0.11285648120915943,1,330,7067,2511,9248
473,23,21025.03821244353,0.11942400191793057,1,500,7187,1598,8285
474,24,34950.84431784737,0.3216485475083603,1,365,12753,1577,13965
475,18,78762.85244291942,0.2586247540132831,1,82,5633,1610,7161
476,26,36094.41262844409,0.016255375135116164,1,355,9806,1529,10980
477,52,24471.82720490443,0.09462601619634765,1,141,7808,1445,9112
478,33,30545.504828324654,0.19736423895203808,1,286,5532,1336,6582
479,46,26839.448720818014,0.049768653299624314,1,197,8678,1513,9994
480,27,24362.91177666083,0.0004599168495060619,0,147,0,0,-147
481,26,20927.990851974013,0.032860647275518635,1,474,7708,1375,8609
482,23,21344.88457264947,0.08256060699980756,0,0,0,0,0
483,27,40305.49618058324,0.031366927636660415,1,306,6416,3094,9204
484,34,53615.86084706415,0.05265837043614933,0,9,0,0,-9
485,62,25744.119217051473,0.05350166798457194,0,77,0,0,-77
486,23,20546.68323128598,0.50969101241486,1,281,15789,1620,17128
487,67,22653.585308865895,0.012457066384608695,1,35,5911,3329,9205
488,68,23327.951184783007,0.17378060171944534,1,834,15249,1582,15997
489,26,21252.560857013646,0.07335057957444675,1,49,7594,1802,9347
490,20,21280.582679657575,0.05810437909822083,1,315,5328,2526,7539
491,56,21418.10976685816,0.23782372904662014,1,1099,6196,1449,6546
492,60,24375.60023740573,0.004508294621897559,1,1323,5810,2237,6724
493,31,20105.442058687375,0.12794657779224022,1,997,13160,2137,14300
494,18,26091.536353809315,0.04919079002342417,1,526,11652,2836,13962
495,22,31860.22621058459,0.20242332396947113,1,563,11179,1797,12413
496,26,37510.59566310404,0.09488158265173872,1,196,6317,1431,7552
497,18,20901.84831512675,0.0954376925613744,0,7,0,0,-7
498,51,21349.87719075829,0.2743369257297916,1,206,6134,1460,7388
499,40,23141.39505268577,0.0007883935229612692,1,390,14240,2662,16512
500,22,23242.827336643182,0.05570202796914028,1,286,7050,1618,8382
501,19,45870.85989774482,0.3048749153307046,0,3,0,0,-3
502,23,20418.517460671053,0.10394249721558828,1,82,8120,2050,10088
503,33,23788.688391500942,0.13567254015707306,1,290,9545,1510,10765
504,53,21903.026623851743,0.26962777515263764,0,79,0,0,-79
505,72,23486.511490730485,0.03170515683360177,1,747,7073,2071,8397
506,65,21118.77190009387,0.06817585565540299,1,586,5376,1493,6283
507,18,20433.04759369418,0.09603903661307243,1,774,5682,1333,6241
508,42,23076.67321122158,0.3196135393611989,1,644,14384,1839,15579
509,26,24250.498008056034,0.24850679934036168,1,682,6264,1572,7154
510,70,20665.54672684227,0.06459347544248797,1,126,7598,2864,10336
511,33,28697.252141234396,0.09198931781620977,1,1104,10173,1692,10761
512,20,25689.31060121991,0.16433018907924427,0,98,0,0,-98
513,21,22565.2151617759,0.28158291219889175,0,13,0,0,-13
514,27,21165.37619054113,0.07082746182334222,1,1169,10016,1406,10253
515,61,25572.761316600398,0.005362696360726441,1,156,6925,1371,8140
516,20,33400.19343738567,0.1199363343519672,1,277,8962,1642,10327
517,56,24696.814192019698,0.16614755806678008,1,847,6806,1443,7402
518,57,20060.835159856495,0.11853191210328241,1,1439,5959,1878,6398
519,60,21810.800644377974,0.32720394554765686,0,5,0,0,-5
520,54,32361.69886440409,0.1345656620006207,1,675,10511,1374,11210
521,18,29881.466711084995,0.058211337951517096,1,241,5592,1401,6752
522,56,43536.4702988329,0.05552757864088498,1,203,17842,3219,20858
523,56,75657.49521235687,0.004510248221951115,1,589,5442,1564,6417
524,35,61509.33432262509,0.09882252045210785,1,400,9320,2326,11246
525,63,22875.71410268658,0.3424998578778312,0,11,0,0,-11
526,55,37128.92907457568,0.022447140153100537,0,139,0,0,-139
527,18,22817.219098151603,0.07809191145802982,1,275,7095,1546,8366
528,18,24522.634397106092,0.12341060225935535,0,8,0,0,-8
529,34,33003.00536052308,0.038676582885967266,1,167,5756,2301,7890
530,22,22223.217372551044,0.06953736420296837,1,1009,7578,1344,7913
531,52,24101.86415074186,0.21333505393086816,1,931,7341,1491,7901
532,47,20320.75635822485,0.30101915637183246,1,151,6205,1343,7397
533,55,25430.029631296624,0.18686867213854225,0,39,0,0,-39
534,38,31222.391040132712,0.17374650854139678,1,481,5899,2512,7930
535,18,26530.39360725305,0.2268681779787738,1,331,8893,1401,9963
536,43,26011.67050051002,0.05870273204477142,1,1292,11974,1447,12129
537,49,22154.916373179865,0.14403966787674172,1,638,5373,1676,6411
538,37,20713.13674670629,0.0029999528239178144,1,187,7342,4011,11166
539,50,40285.54971228786,0.09577002798015409,1,137,10119,3960,13942
540,43,39673.4488194771,0.05439567993904936,1,75,5625,3203,8753
541,40,39092.0357740506,0.19655995922634442,1,420,9181,1356,10117
542,18,21203.206224574496,0.07691513369303493,1,67,7094,2625,9652
543,21,21713.229426083115,0.025547096590814517,1,123,21961,1445,23283
544,38,37230.68171356481,0.23613382174949063,1,2903,8127,1364,6588
545,26,35107.708018899946,0.10152580634733183,1,1030,5923,2039,6932
546,45,59281.90419788413,0.015542228753406901,1,735,7544,1411,8220
547,22,20712.294650420794,0.14199379640305962,1,368,8330,1987,9949
548,24,21021.827458635526,0.02336704633879575,0,45,0,0,-45
549,63,35091.50834157735,0.05110523658576403,1,51,5577,3946,9472
550,21,24753.128385407523,0.06663523776605394,1,66,14668,2398,17000
551,37,21779.396778817256,0.17456588279461704,0,3,0,0,-3
552,24,26247.165368824317,0.18052611216357486,1,150,7849,3453,11152
553,32,25026.694871198255,0.3764104414539788,0,114,0,0,-114
554,36,23350.955134090378,0.16833110299217027,0,135,0,0,-135
555,48,22341.137427903388,0.021020360512509134,1,555,10554,1606,11605
556,20,26837.187554019347,0.1394756473763075,1,150,6248,1501,7599
557,19,25951.24429874425,0.19031234453799556,1,166,5273,2219,7326
558,19,23878.6652932739,0.04837133836643439,1,188,6088,2845,8745
559,20,27288.703324213846,0.2986217094683967,0,5,0,0,-5
560,60,20947.282194158728,0.3097772112695083,1,186,5845,1599,7258
561,18,23163.091721581513,0.06645507535356529,0,84,0,0,-84
562,63,22897.32410449411,0.21013297754099922,1,641,6842,1640,7841
563,60,26369.787479873678,0.2892364716769476,0,36,0,0,-36
564,23,30993.237844290892,0.02230010471816233,1,242,5834,1747,7339
565,62,22343.305050947944,0.16183983182529166,1,1262,6199,1342,6279
566,70,27127.607320988507,0.06646037042228134,1,551,5624,2004,7077
567,21,22836.994196561438,0.11844238807636169,1,172,5378,1810,7016
568,56,26375.209872686755,0.052623674829249845,1,289,25012,1368,26091
569,58,30249.8371545315,0.0719982568690082,1,623,37312,3915,40604
570,27,25224.294548150432,0.3445089739135703,0,3,0,0,-3
571,18,22479.37267799314,0.14606307149447365,1,1598,10065,1778,10245
572,27,26981.770703400958,0.09695558455431254,1,450,5428,1436,6414
573,23,35941.85907912716,0.04365574603521152,1,521,5999,1434,6912
574,38,21928.444710242788,0.034769418530885485,1,1868,5963,1492,5587
575,26,24513.312530493222,0.10444256715707081,1,80,7414,1527,8861
576,40,21511.403712001014,0.09088607955877401,0,113,0,0,-113
577,26,22541.869925713232,0.06283555228640675,0,13,0,0,-13
578,57,56760.81563588825,0.1338942806865826,0,400,0,0,-400
579,31,22706.277772253015,0.05705166124982022,0,11,0,0,-11
580,43,24263.484680449204,0.09117711322656663,1,241,14871,1727,16357
581,64,22658.83844202365,0.006223667903380467,1,55,6133,1862,7940
582,42,20398.15245302839,0.021776301161744407,1,158,9866,1426,11134
583,28,26439.715799807724,0.08922825213162153,0,12,0,0,-12
584,26,30295.447810828475,0.033717643112420446,1,1227,6726,1527,7026
585,18,27689.838451408337,0.2901120962322033,1,218,6808,1535,8125
586,41,47142.81915026413,0.027890189318296166,1,317,7333,1503,8519
587,30,26984.21781874287,0.04415607614870753,0,16,0,0,-16
588,53,21122.98159792875,0.018755540733196577,1,796,12084,1642,12930
589,24,36713.78174097296,0.014092399370587814,1,1580,5278,3629,7327
590,26,25805.29074707044,0.1376082267627425,1,693,6805,1373,7485
591,42,22612.276182526584,0.04293593442892383,0,74,0,0,-74
592,36,21369.60247636978,0.5453351800074776,1,906,27456,3076,29626
593,34,23400.26356367192,0.12728010376156018,1,748,5401,1413,6066
594,38,52892.29193681824,0.10304072242410633,1,214,7951,2876,10613
595,30,49599.14730603876,0.09994024191439173,1,1137,7106,1918,7887
596,32,39959.98630956855,0.27339392118054046,1,1317,6318,1378,6379
597,36,75807.41397343788,0.05508168036554111,1,302,10266,1425,11389
598,52,20663.45862707563,0.03015610265734444,1,106,13750,1335,14979
599,36,20221.048032873117,0.20027649615325793,0,11,0,0,-11
600,22,21809.613286086926,0.3117783015385217,0,19,0,0,-19
601,37,23828.162652847055,0.11080478790769539,1,41,9048,3814,12821
602,18,20318.56296951411,0.0946994647103079,1,1334,9252,1774,9692
603,45,28866.808772260807,0.1502474989298727,1,591,8847,1919,10175
604,25,23678.54830647826,0.19398110966146653,0,35,0,0,-35
605,46,26874.821495633605,0.047472530622343384,1,827,8889,3052,11114
606,43,21749.29068120263,0.21580936409483667,1,299,7801,2303,9805
607,60,20860.948195100034,0.04253029851853843,1,789,9559,1537,10307
608,27,23066.35860214333,0.06789935162019534,1,785,8843,2655,10713
609,27,20729.910387840504,0.009403829827551755,1,417,5791,1422,6796
610,48,24292.449308143645,0.024763665784976744,1,65,11230,1654,12819
611,24,28252.90597589539,0.05545871739484027,1,790,6864,1781,7855
612,66,21970.86284131032,0.12009322667964484,0,0,0,0,0
613,50,20367.415080486688,0.0938573411159869,0,37,0,0,-37
614,27,35885.984901013515,0.016983746162851237,1,1078,10367,2391,11680
615,52,26555.86424068358,0.04999375735255085,1,158,38258,1462,39562
616,31,28126.882016351177,0.006030672211220742,1,998,6421,1678,7101
617,29,20269.99134847862,0.006210202224249997,1,1129,6236,1448,6555
618,64,23432.165625143967,0.1676990925896156,0,34,0,0,-34
619,44,63190.99741000064,0.12374392412405501,1,218,6394,1585,7761
620,72,26379.108022573713,0.0022301806290006073,1,1682,10523,1595,10436
621,64,20205.718080821927,0.026898049413158983,1,992,6242,2684,7934
622,20,25662.0132858211,0.09450187803140397,1,54,5899,1789,7634
623,31,21773.23013458784,0.08195467641083629,1,119,5578,1463,6922
624,37,52375.31566031194,0.011236392209371246,1,1784,5685,1533,5434
625,44,29669.28066402318,0.10306034294714977,1,367,5284,2290,7207
626,56,84652.39179058565,0.19249102128428108,1,1064,7662,1911,8509
627,36,32640.082399006496,0.20047416363778855,1,99,6367,2108,8376
628,34,46535.53009502701,0.07642248382625749,1,170,5444,1510,6784
629,37,24393.43860480865,0.14030933250983357,1,301,9851,2276,11826
630,27,37160.39507205711,0.11919351352207735,1,542,6799,1653,7910
631,21,38541.735927821785,0.03993858470179687,1,287,7024,3227,9964
632,24,27183.42645642147,0.01468452195354151,1,150,5442,1340,6632
633,42,23173.705138328456,0.016371566014185594,1,1331,12537,1647,12853
634,38,21303.634371771393,0.13406570099856688,1,1515,5463,5910,9858
635,44,20605.96893503197,0.11476721297221112,0,3,0,0,-3
636,26,31754.755038083626,0.4304110850512352,1,416,13779,1813,15176
637,46,23082.026247125832,0.15522095701280048,1,56,9877,2955,12776
638,21,55980.30659760781,0.20993248492728603,1,63,6603,1835,8375
639,23,26323.960940769317,0.3125672778992681,1,43,8825,1667,10449
640,74,21051.78534867719,0.224802830375531,1,405,6171,1409,7175
641,21,21733.46223099109,0.11388533120634249,0,187,0,0,-187
642,27,29268.37297799897,0.07840787560900517,0,22,0,0,-22
643,31,23737.130271573013,0.22690171248845944,0,31,0,0,-31
644,53,27952.002601291624,0.3481121452912502,1,112,7475,1827,9190
645,27,52949.60285368229,0.4090845684001489,1,271,22175,1356,23260
646,18,40293.813468831504,0.015819624878329434,1,56,34918,1599,36461
647,19,22907.132093568325,0.07528539242882284,1,228,5442,1767,6981
648,22,34034.452968264435,0.022072857375683267,0,106,0,0,-106
649,49,27464.45665697233,0.2594033054953272,1,2019,6855,1430,6266
650,19,28558.22543794508,0.08611076906888117,0,26,0,0,-26
651,28,22010.386044587736,0.15809352956627354,1,313,28588,1852,30127
652,46,25396.066355884446,0.1821528557779519,1,263,6149,1554,7440
653,49,27874.78362264383,0.008121980921243508,1,282,6945,1490,8153
654,19,30109.631952758882,0.05267999750821593,1,116,8953,1389,10226
655,24,49504.287400393434,0.053198014602520126,1,146,8521,1338,9713
656,73,21912.622432474986,0.19412697756734915,1,1057,5774,2136,6853
657,24,24755.910594520486,0.07640085735175885,1,712,5872,2006,7166
658,30,21400.607741938504,0.1403835782405824,1,649,15123,3156,17630
659,38,33752.70929024663,0.1823409468834683,1,150,7543,1602,8995
660,35,55413.73975089035,0.16582195963794447,0,68,0,0,-68
661,46,21029.228261561602,0.10145401472292273,1,165,5419,2014,7268
662,42,88272.87069476163,0.10218604767158791,1,120,12510,1421,13811
663,58,27385.937434582058,0.13935455683050918,1,63,11050,1669,12656
664,23,34502.41911195083,0.12233239538811025,1,240,10534,1654,11948
665,25,31319.093240024482,0.13571961654524614,1,37,6707,1810,8480
666,26,21103.412003518555,0.02160761367327246,1,865,9537,1363,10035
667,18,41782.434154129085,0.030441805060519855,1,197,5719,1824,7346
668,24,22144.611567696607,0.24519648651894307,1,529,22665,2056,24192
669,27,21648.929418421852,0.01025550556782063,1,415,10435,1353,11373
670,59,23251.95835982838,0.26428703799870157,1,86,6334,1602,7850
671,69,26931.10347586521,0.2518957153982772,0,9,0,0,-9
672,62,27754.70363596756,0.2063722067859314,1,51,13505,1754,15208
673,26,27293.30473259184,0.06049604245185831,1,568,14045,2879,16356
674,41,31345.309101813706,0.08712169217692477,1,276,5385,1833,6942
675,72,20157.521976828688,0.13900046993794457,1,475,34326,1846,35697
676,19,21734.339804119554,0.002062938501859919,1,806,7183,2308,8685
677,41,34654.70523662694,0.06789198763985842,1,16,9927,1445,11356
678,55,21895.816178920584,0.010268462142377009,1,232,11138,1836,12742
679,29,26504.635118950457,0.21751089601530094,0,44,0,0,-44
680,18,23047.845872115835,0.08047097888435821,1,534,7797,1345,8608
681,25,21008.637586174293,0.11449000672888485,1,164,11287,1583,12706
682,38,49707.67129108581,0.0017544820332915047,1,72,6066,2181,8175
683,56,25672.942724027085,0.06821451110578211,1,167,8955,1430,10218
684,55,20943.447265379808,0.09403188941772854,1,364,17820,1404,18860
685,73,37169.11849116609,0.02920483531336825,0,22,0,0,-22
686,59,20647.31930636934,0.0051845914052252974,1,177,5501,1352,6676
687,26,23759.834519511704,0.408611364422444,0,14,0,0,-14
688,35,30372.53522106453,0.08605845309185488,1,78,7693,1620,9235
689,50,56847.05737200367,0.04283170650175377,1,382,24202,1796,25616
