ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
3998,0,0,78,0,-78
3999,1,1,493,1509,1016
4000,1,0,55,0,-55
4001,1,1,232,1535,1303
4002,1,1,796,1315,519
4003,1,0,3,0,-3
4004,0,0,4,0,-4
4005,0,0,5,0,-5
4006,1,0,26,0,-26
4007,0,0,30,0,-30
4008,1,0,42,0,-42
4009,0,0,10,0,-10
4010,0,0,45,0,-45
4011,0,0,47,0,-47
4012,1,0,4,0,-4
4013,1,0,12,0,-12
4014,1,1,693,1974,1281
4015,1,0,77,0,-77
4016,1,0,1,0,-1
4017,1,0,52,0,-52
4018,1,0,14,0,-14
4019,1,0,9,0,-9
4020,0,0,84,0,-84
4021,1,0,23,0,-23
4022,1,0,23,0,-23
4023,1,1,819,1991,1172
4024,1,0,31,0,-31
4025,0,0,1,0,-1
4026,1,1,1287,1672,385
4027,1,1,113,1655,1542
4028,0,0,77,0,-77
4029,0,0,32,0,-32
4030,0,0,10,0,-10
4031,1,1,584,1933,1349
4032,1,1,1351,1569,218
4033,0,0,36,0,-36
4034,1,0,27,0,-27
4035,1,0,158,0,-158
4036,0,0,70,0,-70
4037,0,0,251,0,-251
4038,1,1,1178,1474,296
4039,0,0,305,0,-305
4040,0,0,22,0,-22
4041,1,1,1473,1418,-55
4042,1,0,36,0,-36
4043,1,0,16,0,-16
4044,0,0,25,0,-25
4045,0,0,18,0,-18
4046,1,1,245,1356,1111
4047,1,0,10,0,-10
4048,1,1,288,1448,1160
4049,1,1,158,1245,1087
4050,1,1,476,1250,774
4051,1,1,196,1414,1218
4052,1,1,145,1291,1146
4053,1,1,486,1543,1057
4054,1,0,33,0,-33
4055,0,0,17,0,-17
4056,0,0,3,0,-3
4057,0,0,35,0,-35
4058,1,0,71,0,-71
4059,1,1,219,1886,1667
4060,1,0,89,0,-89
4061,1,1,918,1841,923
4062,1,0,50,0,-50
4063,0,0,3,0,-3
4064,0,0,68,0,-68
4065,1,1,278,1512,1234
4066,0,0,86,0,-86
4067,1,1,1998,1300,-698
4068,1,1,350,1260,910
4069,0,0,16,0,-16
4070,1,1,420,1457,1037
4071,1,0,145,0,-145
4072,1,0,69,0,-69
4073,1,1,247,1348,1101
4074,1,1,1583,2058,475
4075,1,1,1159,2946,1787
4076,0,0,115,0,-115
4077,0,0,71,0,-71
4078,1,1,1151,1834,683
4079,1,1,995,1493,498
4080,0,0,3,0,-3
4081,1,1,183,1615,1432
4082,1,0,16,0,-16
4083,0,0,1,0,-1
4084,0,0,43,0,-43
4085,1,1,844,1474,630
4086,0,0,2,0,-2
4087,1,0,64,0,-64
4088,0,0,92,0,-92
4089,1,1,317,2392,2075
4090,1,0,13,0,-13
4091,0,0,131,0,-131
4092,0,0,11,0,-11
4093,1,1,1421,1652,231
4094,1,1,470,1497,1027
4095,1,1,151,1299,1148
4096,1,0,39,0,-39
4097,1,0,62,0,-62
4098,0,0,57,0,-57
4099,0,0,11,0,-11
4100,1,0,6,0,-6
4101,1,0,23,0,-23
4102,0,0,31,0,-31
4103,1,1,1840,1205,-635
4104,1,1,223,2356,2133
4105,1,0,0,0,0
4106,1,0,18,0,-18
4107,1,0,133,0,-133
4108,0,0,0,0,0
4109,1,0,66,0,-66
4110,0,0,66,0,-66
4111,0,0,68,0,-68
4112,0,0,7,0,-7
4113,1,0,42,0,-42
4114,0,0,96,0,-96
4115,1,0,98,0,-98
4116,1,1,1422,1229,-193
4117,1,1,105,2332,2227
4118,0,0,21,0,-21
4119,0,0,20,0,-20
4120,1,0,79,0,-79
4121,0,0,1,0,-1
4122,1,0,58,0,-58
4123,0,0,41,0,-41
4124,1,1,218,2707,2489
4125,0,0,51,0,-51
4126,1,0,3,0,-3
4127,1,0,67,0,-67
4128,1,0,67,0,-67
4129,1,1,735,1222,487
4130,1,1,304,2188,1884
4131,1,0,18,0,-18
4132,0,0,34,0,-34
4133,1,1,1171,1513,342
4134,0,0,94,0,-94
4135,1,1,57,1319,1262
4136,1,0,13,0,-13
4137,1,1,222,1217,995
4138,1,1,284,1604,1320
4139,1,0,3,0,-3
4140,0,0,110,0,-110
4141,1,1,1448,1416,-32
4142,0,0,34,0,-34
4143,1,0,119,0,-119
4144,0,0,77,0,-77
4145,0,0,83,0,-83
4146,1,0,54,0,-54
4147,1,0,12,0,-12
4148,0,0,10,0,-10
4149,0,0,84,0,-84
4150,1,0,39,0,-39
4151,1,0,10,0,-10
4152,0,0,52,0,-52
4153,0,0,8,0,-8
4154,0,0,46,0,-46
4155,0,0,26,0,-26
4156,1,0,59,0,-59
4157,1,0,56,0,-56
4158,1,0,22,0,-22
4159,0,0,7,0,-7
4160,0,0,93,0,-93
4161,1,1,820,2359,1539
4162,1,0,37,0,-37
4163,1,1,431,1360,929
4164,0,0,313,0,-313
4165,1,0,1,0,-1
4166,1,0,62,0,-62
4167,1,0,53,0,-53
4168,0,0,5,0,-5
4169,0,0,151,0,-151
4170,0,0,19,0,-19
4171,1,1,356,1584,1228
4172,1,0,2,0,-2
4173,1,0,118,0,-118
4174,1,1,253,1655,1402
4175,1,0,13,0,-13
4176,1,1,1002,2577,1575
4177,1,1,50,1493,1443
4178,0,0,172,0,-172
4179,1,1,55,3866,3811
4180,1,0,2,0,-2
4181,0,0,133,0,-133
4182,1,1,130,1460,1330
4183,1,1,525,1860,1335
4184,0,0,53,0,-53
4185,1,1,192,1267,1075
4186,1,1,187,1226,1039
4187,1,0,33,0,-33
4188,0,0,22,0,-22
4189,1,1,633,1257,624
4190,0,0,1,0,-1
4191,1,1,521,1841,1320
4192,0,0,16,0,-16
4193,1,0,10,0,-10
4194,1,0,71,0,-71
4195,0,0,156,0,-156
4196,1,0,46,0,-46
4197,1,0,95,0,-95
4198,1,1,280,1343,1063
4199,0,0,33,0,-33
4200,0,0,37,0,-37
4201,1,1,102,1692,1590
4202,0,0,20,0,-20
4203,1,1,87,1524,1437
4204,1,0,5,0,-5
4205,0,0,101,0,-101
4206,0,0,51,0,-51
4207,1,1,736,1234,498
4208,1,0,117,0,-117
4209,1,0,88,0,-88
4210,1,1,95,1372,1277
4211,0,0,11,0,-11
4212,1,0,8,0,-8
4213,1,1,178,1287,1109
4214,1,0,19,0,-19
4215,1,0,35,0,-35
4216,1,1,76,1203,1127
4217,1,0,169,0,-169
4218,1,1,393,1279,886
4219,0,0,151,0,-151
4220,0,0,6,0,-6
4221,0,0,70,0,-70
4222,0,0,90,0,-90
4223,0,0,88,0,-88
4224,1,1,47,1564,1517
4225,1,1,465,2230,1765
4226,0,0,63,0,-63
4227,0,0,19,0,-19
4228,0,0,0,0,0
4229,1,0,81,0,-81
4230,0,0,31,0,-31
4231,1,1,227,1329,1102
4232,1,0,42,0,-42
4233,1,0,86,0,-86
4234,1,1,358,1670,1312
4235,0,0,43,0,-43
4236,0,0,56,0,-56
4237,1,0,246,0,-246
4238,1,1,351,1631,1280
4239,1,0,42,0,-42
4240,1,0,41,0,-41
4241,1,1,942,1562,620
4242,1,1,629,1695,1066
4243,1,0,113,0,-113
4244,1,0,13,0,-13
4245,1,1,1175,3289,2114
4246,1,0,130,0,-130
4247,1,1,224,1367,1143
4248,1,0,16,0,-16
4249,1,0,15,0,-15
4250,0,0,137,0,-137
4251,1,1,590,1374,784
4252,1,0,15,0,-15
4253,0,0,9,0,-9
4254,0,0,33,0,-33
4255,1,1,347,1381,1034
4256,1,0,39,0,-39
4257,1,1,152,1541,1389
4258,0,0,13,0,-13
4259,0,0,25,0,-25
4260,1,0,32,0,-32
4261,1,1,241,1256,1015
4262,0,0,81,0,-81
4263,1,0,148,0,-148
4264,1,0,34,0,-34
4265,1,0,51,0,-51
4266,0,0,144,0,-144
4267,1,0,11,0,-11
4268,1,1,292,1251,959
4269,1,0,88,0,-88
4270,0,0,25,0,-25
4271,1,0,19,0,-19
4272,1,1,2248,1284,-964
4273,0,0,69,0,-69
4274,1,1,246,1418,1172
4275,0,0,47,0,-47
4276,0,0,2,0,-2
4277,1,0,48,0,-48
4278,1,0,24,0,-24
4279,0,0,14,0,-14
4280,0,0,25,0,-25
4281,0,0,81,0,-81
4282,1,0,38,0,-38
4283,0,0,15,0,-15
4284,1,1,298,2713,2415
4285,1,1,185,1258,1073
4286,1,1,470,2476,2006
4287,0,0,43,0,-43
4288,1,0,31,0,-31
4289,0,0,4,0,-4
4290,0,0,27,0,-27
4291,1,1,142,1218,1076
4292,0,0,13,0,-13
4293,1,0,36,0,-36
4294,1,1,798,1226,428
4295,0,0,5,0,-5
4296,0,0,54,0,-54
4297,0,0,22,0,-22
4298,1,0,17,0,-17
4299,1,0,10,0,-10
4300,1,0,29,0,-29
4301,0,0,0,0,0
4302,1,1,729,1964,1235
4303,1,0,30,0,-30
4304,1,0,17,0,-17
4305,0,0,68,0,-68
4306,0,0,47,0,-47
4307,1,0,90,0,-90
4308,0,0,31,0,-31
4309,0,0,32,0,-32
4310,1,1,497,2070,1573
4311,0,0,9,0,-9
4312,0,0,16,0,-16
4313,0,0,44,0,-44
4314,1,1,1779,1387,-392
4315,0,0,20,0,-20
4316,1,1,697,1768,1071
4317,0,0,76,0,-76
4318,1,0,1,0,-1
4319,0,0,9,0,-9
4320,0,0,5,0,-5
4321,0,0,10,0,-10
4322,1,1,213,2767,2554
4323,1,1,58,1482,1424
4324,1,0,106,0,-106
4325,1,0,73,0,-73
4326,0,0,27,0,-27
4327,1,1,311,1368,1057
4328,1,0,0,0,0
4329,1,1,488,1230,742
4330,0,0,33,0,-33
4331,0,0,145,0,-145
4332,0,0,189,0,-189
4333,1,0,16,0,-16
4334,0,0,59,0,-59
4335,1,1,207,1437,1230
4336,0,0,1,0,-1
4337,1,1,149,1448,1299
4338,0,0,89,0,-89
4339,0,0,28,0,-28
4340,0,0,46,0,-46
4341,1,0,16,0,-16
4342,0,0,244,0,-244
4343,1,0,15,0,-15
4344,1,1,1021,1969,948
4345,0,0,45,0,-45
4346,0,0,44,0,-44
4347,1,0,105,0,-105
4348,1,1,1730,1222,-508
4349,0,0,5,0,-5
4350,0,0,73,0,-73
4351,1,1,1086,2656,1570
4352,0,0,6,0,-6
4353,1,0,25,0,-25
4354,0,0,84,0,-84
4355,0,0,99,0,-99
4356,0,0,91,0,-91
4357,1,1,457,2098,1641
4358,1,0,15,0,-15
4359,0,0,70,0,-70
4360,0,0,9,0,-9
4361,0,0,12,0,-12
4362,1,0,15,0,-15
4363,0,0,42,0,-42
4364,1,0,42,0,-42
4365,1,0,27,0,-27
4366,0,0,97,0,-97
4367,0,0,118,0,-118
4368,0,0,32,0,-32
4369,1,1,294,1415,1121
4370,1,1,1104,1389,285
4371,1,1,8,1286,1278
4372,1,1,61,1294,1233
4373,0,0,91,0,-91
4374,1,0,45,0,-45
4375,0,0,51,0,-51
4376,0,0,11,0,-11
4377,1,0,29,0,-29
4378,0,0,90,0,-90
4379,0,0,1,0,-1
4380,0,0,180,0,-180
4381,1,1,31,1948,1917
4382,0,0,5,0,-5
4383,0,0,148,0,-148
4384,0,0,181,0,-181
4385,1,0,23,0,-23
4386,1,1,1301,1825,524
4387,0,0,56,0,-56
4388,0,0,102,0,-102
4389,1,1,1247,1222,-25
4390,0,0,77,0,-77
4391,0,0,149,0,-149
4392,0,0,21,0,-21
4393,1,1,1167,1225,58
4394,0,0,57,0,-57
4395,1,0,43,0,-43
4396,0,0,11,0,-11
4397,1,0,43,0,-43
4398,1,0,1,0,-1
4399,1,1,2118,1465,-653
4400,1,1,44,2196,2152
4401,1,1,104,1417,1313
4402,0,0,11,0,-11
4403,0,0,4,0,-4
4404,0,0,1,0,-1
4405,1,0,10,0,-10
4406,1,1,267,1570,1303
4407,1,1,299,2380,2081
4408,1,0,60,0,-60
4409,0,0,90,0,-90
4410,0,0,8,0,-8
4411,0,0,38,0,-38
4412,1,1,814,2474,1660
4413,0,0,55,0,-55
4414,1,0,12,0,-12
4415,1,0,7,0,-7
4416,1,0,116,0,-116
4417,1,0,257,0,-257
4418,1,0,34,0,-34
4419,1,0,0,0,0
4420,1,0,10,0,-10
4421,1,1,846,1310,464
4422,1,0,81,0,-81
4423,1,1,547,1375,828
4424,0,0,111,0,-111
4425,1,0,85,0,-85
4426,0,0,53,0,-53
4427,1,0,18,0,-18
4428,1,0,13,0,-13
4429,1,0,38,0,-38
4430,1,0,4,0,-4
4431,1,1,140,1947,1807
4432,1,0,17,0,-17
4433,1,1,338,1212,874
4434,0,0,53,0,-53
4435,1,0,22,0,-22
4436,0,0,61,0,-61
4437,1,1,197,1851,1654
4438,1,1,129,1431,1302
4439,1,0,23,0,-23
4440,1,0,11,0,-11
4441,1,1,146,3598,3452
4442,0,0,78,0,-78
4443,1,0,16,0,-16
4444,0,0,19,0,-19
4445,0,0,18,0,-18
4446,0,0,57,0,-57
4447,1,0,181,0,-181
4448,1,0,28,0,-28
4449,0,0,14,0,-14
4450,1,0,17,0,-17
4451,1,0,127,0,-127
4452,0,0,5,0,-5
4453,0,0,31,0,-31
4454,1,1,62,1923,1861
4455,1,1,55,1413,1358
4456,1,1,479,1205,726
4457,1,1,285,2295,2010
4458,1,0,51,0,-51
4459,1,0,55,0,-55
4460,0,0,50,0,-50
4461,0,0,123,0,-123
4462,1,1,352,1779,1427
4463,1,0,37,0,-37
4464,1,1,510,1266,756
4465,1,1,864,1271,407
4466,1,1,263,1453,1190
4467,0,0,4,0,-4
4468,1,1,849,1544,695
4469,0,0,37,0,-37
4470,0,0,179,0,-179
4471,0,0,82,0,-82
4472,0,0,11,0,-11
4473,1,0,63,0,-63
4474,1,0,34,0,-34
4475,1,0,42,0,-42
4476,1,0,167,0,-167
4477,1,0,14,0,-14
4478,0,0,62,0,-62
4479,0,0,17,0,-17
4480,1,1,1527,1215,-312
4481,1,1,1053,1223,170
4482,1,0,9,0,-9
4483,1,0,47,0,-47
4484,1,1,231,1288,1057
4485,0,0,3,0,-3
4486,0,0,9,0,-9
4487,1,1,671,1309,638
4488,0,0,1,0,-1
4489,0,0,22,0,-22
4490,0,0,68,0,-68
4491,1,0,17,0,-17
4492,0,0,3,0,-3
4493,1,0,164,0,-164
4494,0,0,168,0,-168
4495,1,0,2,0,-2
4496,0,0,1,0,-1
4497,0,0,65,0,-65
4498,0,0,2,0,-2
4499,1,0,21,0,-21
4500,0,0,0,0,0
4501,1,1,348,1430,1082
4502,0,0,27,0,-27
4503,1,1,426,1202,776
4504,0,0,52,0,-52
4505,1,1,81,1885,1804
4506,0,0,41,0,-41
4507,0,0,25,0,-25
4508,0,0,24,0,-24
4509,0,0,111,0,-111
4510,1,1,534,1674,1140
4511,1,1,360,1687,1327
4512,1,1,887,1789,902
4513,1,1,253,1534,1281
4514,1,0,86,0,-86
4515,0,0,24,0,-24
4516,0,0,28,0,-28
4517,0,0,35,0,-35
4518,1,1,1761,1617,-144
4519,0,0,13,0,-13
4520,1,0,10,0,-10
4521,0,0,2,0,-2
4522,0,0,173,0,-173
4523,1,1,1429,1756,327
4524,1,1,1759,1939,180
4525,1,1,1354,1292,-62
4526,1,0,44,0,-44
4527,0,0,43,0,-43
4528,1,1,133,1880,1747
4529,1,0,4,0,-4
4530,0,0,16,0,-16
4531,1,0,13,0,-13
4532,1,0,17,0,-17
4533,1,0,23,0,-23
4534,0,0,37,0,-37
4535,1,1,420,1613,1193
4536,1,1,275,2065,1790
4537,0,0,92,0,-92
4538,0,0,22,0,-22
4539,1,0,37,0,-37
4540,1,1,158,2251,2093
4541,0,0,9,0,-9
4542,1,0,34,0,-34
4543,1,1,715,1372,657
4544,0,0,5,0,-5
4545,1,1,441,1304,863
4546,0,0,27,0,-27
4547,0,0,45,0,-45
4548,1,0,107,0,-107
4549,1,0,83,0,-83
4550,0,0,50,0,-50
4551,0,0,83,0,-83
4552,1,1,110,3495,3385
4553,1,1,280,1480,1200
4554,1,1,1646,2041,395
4555,1,0,37,0,-37
4556,1,0,15,0,-15
4557,1,1,776,1333,557
4558,1,0,14,0,-14
4559,0,0,0,0,0
4560,1,1,207,1263,1056
4561,0,0,20,0,-20
4562,0,0,125,0,-125
4563,0,0,4,0,-4
4564,1,0,50,0,-50
4565,0,0,21,0,-21
4566,1,0,6,0,-6
4567,1,0,69,0,-69
4568,0,0,3,0,-3
4569,1,0,28,0,-28
4570,0,0,30,0,-30
4571,0,0,41,0,-41
4572,1,0,137,0,-137
4573,1,1,1058,1649,591
4574,1,0,57,0,-57
4575,1,1,385,1332,947
4576,0,0,91,0,-91
4577,1,0,154,0,-154
4578,1,1,2912,1228,-1684
4579,1,0,26,0,-26
4580,1,1,693,1499,806
4581,0,0,45,0,-45
4582,0,0,210,0,-210
4583,1,0,2,0,-2
4584,1,1,53,1496,1443
4585,0,0,20,0,-20
4586,1,1,127,1647,1520
4587,0,0,36,0,-36
4588,0,0,38,0,-38
4589,0,0,17,0,-17
4590,1,1,355,1505,1150
4591,0,0,73,0,-73
4592,0,0,164,0,-164
4593,0,0,1,0,-1
4594,0,0,118,0,-118
4595,1,0,0,0,0
4596,1,1,136,1351,1215
4597,1,1,368,1936,1568
4598,1,0,7,0,-7
4599,1,1,503,1531,1028
4600,0,0,38,0,-38
4601,1,1,497,1375,878
4602,1,1,976,1486,510
4603,1,0,49,0,-49
4604,0,0,35,0,-35
4605,1,1,75,1646,1571
4606,1,0,2,0,-2
4607,1,0,25,0,-25
4608,0,0,56,0,-56
4609,0,0,170,0,-170
4610,1,0,30,0,-30
4611,1,0,48,0,-48
4612,1,1,471,1260,789
4613,0,0,2,0,-2
4614,1,1,63,1289,1226
4615,1,1,353,1581,1228
4616,1,0,99,0,-99
4617,1,0,10,0,-10
4618,1,0,12,0,-12
4619,1,1,532,2828,2296
4620,1,0,13,0,-13
4621,0,0,99,0,-99
4622,0,0,31,0,-31
4623,0,0,26,0,-26
4624,1,0,61,0,-61
4625,1,0,115,0,-115
4626,1,1,394,3467,3073
4627,1,1,1357,2135,778
4628,0,0,55,0,-55
4629,1,1,639,1325,686
4630,1,1,948,1558,610
4631,1,0,32,0,-32
4632,1,0,10,0,-10
4633,1,1,128,1261,1133
4634,1,1,908,1450,542
4635,1,1,262,1308,1046
4636,0,0,53,0,-53
4637,1,0,41,0,-41
4638,0,0,81,0,-81
4639,0,0,85,0,-85
4640,0,0,74,0,-74
4641,1,1,32,1234,1202
4642,1,1,287,1380,1093
4643,0,0,12,0,-12
4644,1,0,0,0,0
4645,1,0,49,0,-49
4646,1,0,23,0,-23
4647,0,0,127,0,-127
4648,1,1,680,1291,611
4649,1,0,31,0,-31
4650,1,1,1453,1656,203
4651,1,1,177,1980,1803
4652,1,0,23,0,-23
4653,1,1,198,1362,1164
4654,0,0,19,0,-19
4655,1,1,1049,2063,1014
4656,1,1,735,1307,572
4657,1,0,12,0,-12
4658,1,0,6,0,-6
4659,1,1,38,1214,1176
4660,0,0,18,0,-18
4661,0,0,85,0,-85
4662,1,0,47,0,-47
4663,0,0,87,0,-87
4664,0,0,18,0,-18
4665,1,1,495,1856,1361
4666,1,1,2219,1308,-911
4667,0,0,71,0,-71
4668,1,0,37,0,-37
4669,1,0,38,0,-38
4670,1,0,63,0,-63
4671,1,0,24,0,-24
4672,1,0,93,0,-93
4673,1,0,48,0,-48
4674,1,1,523,1242,719
4675,1,0,45,0,-45
4676,0,0,51,0,-51
4677,0,0,8,0,-8
4678,0,0,74,0,-74
4679,1,1,166,1607,1441
4680,0,0,105,0,-105
4681,1,1,2327,1302,-1025
4682,0,0,8,0,-8
4683,0,0,7,0,-7
4684,1,0,147,0,-147
4685,1,0,94,0,-94
4686,1,1,4,1454,1450
4687,1,1,1076,1405,329
4688,0,0,6,0,-6
4689,0,0,3,0,-3
4690,0,0,98,0,-98
4691,0,0,13,0,-13
4692,0,0,29,0,-29
4693,0,0,61,0,-61
4694,0,0,23,0,-23
4695,1,1,736,1392,656
4696,0,0,16,0,-16
4697,0,0,102,0,-102
4698,1,0,59,0,-59
4699,1,0,6,0,-6
4700,0,0,31,0,-31
4701,1,1,773,1209,436
4702,1,0,61,0,-61
4703,1,1,163,2180,2017
4704,0,0,21,0,-21
4705,1,0,25,0,-25
4706,1,0,45,0,-45
4707,1,0,42,0,-42
4708,0,0,183,0,-183
4709,1,1,404,1302,898
4710,1,0,5,0,-5
4711,0,0,8,0,-8
4712,1,1,513,1397,884
4713,0,0,107,0,-107
4714,1,0,68,0,-68
4715,0,0,0,0,0
4716,0,0,63,0,-63
4717,1,1,277,1274,997
4718,1,0,80,0,-80
4719,0,0,5,0,-5
4720,1,1,871,1387,516
4721,0,0,55,0,-55
4722,0,0,29,0,-29
4723,1,1,2427,1432,-995
4724,1,0,38,0,-38
4725,0,0,125,0,-125
4726,0,0,90,0,-90
4727,1,1,268,1343,1075
4728,1,1,1795,1421,-374
4729,1,0,57,0,-57
4730,0,0,70,0,-70
4731,0,0,3,0,-3
4732,1,1,211,1401,1190
4733,0,0,4,0,-4
4734,0,0,0,0,0
4735,1,0,24,0,-24
4736,0,0,3,0,-3
4737,1,0,61,0,-61
4738,1,0,25,0,-25
4739,1,1,782,1484,702
4740,1,0,31,0,-31
4741,1,1,548,1235,687
4742,0,0,38,0,-38
4743,0,0,55,0,-55
4744,1,0,10,0,-10
4745,1,1,503,1274,771
4746,1,0,20,0,-20
4747,0,0,58,0,-58
4748,1,1,62,1403,1341
4749,0,0,101,0,-101
4750,1,0,19,0,-19
4751,0,0,8,0,-8
4752,0,0,132,0,-132
4753,1,0,70,0,-70
4754,0,0,129,0,-129
4755,0,0,22,0,-22
4756,0,0,64,0,-64
4757,0,0,93,0,-93
4758,1,1,1350,1308,-42
4759,0,0,5,0,-5
4760,1,1,127,1441,1314
4761,1,0,69,0,-69
4762,1,1,591,1411,820
4763,1,0,37,0,-37
4764,1,0,29,0,-29
4765,1,1,48,2211,2163
4766,1,1,193,1274,1081
4767,1,0,68,0,-68
4768,1,0,7,0,-7
4769,1,0,38,0,-38
4770,1,0,30,0,-30
4771,0,0,40,0,-40
4772,1,1,1026,1209,183
4773,1,0,153,0,-153
4774,1,0,53,0,-53
4775,1,1,630,1226,596
4776,1,0,17,0,-17
4777,0,0,31,0,-31
4778,1,1,298,1726,1428
4779,1,0,30,0,-30
4780,0,0,113,0,-113
4781,1,1,61,1272,1211
4782,1,0,12,0,-12
4783,1,0,94,0,-94
4784,1,0,52,0,-52
4785,0,0,55,0,-55
4786,1,0,44,0,-44
4787,1,0,13,0,-13
4788,0,0,63,0,-63
4789,1,1,83,1488,1405
4790,1,0,27,0,-27
4791,1,0,92,0,-92
4792,0,0,39,0,-39
4793,0,0,11,0,-11
4794,1,1,512,3775,3263
4795,1,0,128,0,-128
4796,1,0,64,0,-64
4797,0,0,9,0,-9
4798,1,0,11,0,-11
4799,0,0,101,0,-101
4800,1,1,285,1524,1239
4801,0,0,40,0,-40
4802,1,1,386,1687,1301
4803,0,0,81,0,-81
4804,1,1,724,1354,630
4805,0,0,27,0,-27
4806,1,0,36,0,-36
4807,0,0,24,0,-24
4808,1,1,509,1357,848
4809,0,0,32,0,-32
4810,0,0,30,0,-30
4811,1,0,61,0,-61
4812,0,0,36,0,-36
4813,0,0,15,0,-15
4814,1,1,1576,1606,30
4815,0,0,9,0,-9
4816,0,0,55,0,-55
4817,1,1,113,1316,1203
4818,0,0,22,0,-22
4819,0,0,38,0,-38
4820,1,1,396,1325,929
4821,0,0,40,0,-40
4822,1,0,188,0,-188
4823,1,1,535,1221,686
4824,0,0,30,0,-30
4825,0,0,27,0,-27
4826,0,0,107,0,-107
4827,1,1,624,1350,726
4828,0,0,188,0,-188
4829,1,1,722,1809,1087
4830,0,0,71,0,-71
4831,0,0,10,0,-10
4832,1,0,7,0,-7
4833,0,0,65,0,-65
4834,0,0,20,0,-20
4835,1,1,80,1203,1123
4836,1,0,106,0,-106
4837,0,0,66,0,-66
4838,0,0,2,0,-2
4839,1,0,9,0,-9
4840,0,0,141,0,-141
4841,1,1,1659,1515,-144
4842,1,0,140,0,-140
4843,0,0,21,0,-21
4844,1,1,156,1667,1511
4845,1,0,158,0,-158
4846,1,0,102,0,-102
4847,1,0,8,0,-8
4848,1,1,74,1282,1208
4849,1,0,67,0,-67
4850,1,0,1,0,-1
4851,0,0,10,0,-10
4852,1,1,280,1207,927
4853,0,0,49,0,-49
4854,1,0,51,0,-51
4855,0,0,39,0,-39
4856,1,1,571,1368,797
4857,0,0,109,0,-109
4858,1,0,0,0,0
4859,0,0,22,0,-22
4860,1,1,226,2167,1941
4861,1,0,5,0,-5
4862,1,1,218,1290,1072
4863,1,0,64,0,-64
4864,1,1,480,1258,778
4865,1,0,87,0,-87
4866,0,0,71,0,-71
4867,1,1,612,1412,800
4868,1,0,81,0,-81
4869,1,0,54,0,-54
4870,1,1,326,1469,1143
4871,1,1,518,1543,1025
4872,1,1,214,1312,1098
4873,1,0,80,0,-80
4874,0,0,29,0,-29
4875,0,0,12,0,-12
4876,1,0,80,0,-80
4877,0,0,24,0,-24
4878,0,0,20,0,-20
4879,1,1,1059,1280,221
4880,1,0,63,0,-63
4881,1,1,269,1943,1674
4882,0,0,19,0,-19
4883,1,0,110,0,-110
4884,1,1,736,2660,1924
4885,1,0,27,0,-27
4886,1,0,95,0,-95
4887,1,1,161,1526,1365
4888,1,1,245,1469,1224
4889,0,0,175,0,-175
4890,1,1,611,1460,849
4891,0,0,3,0,-3
4892,0,0,11,0,-11
4893,1,1,281,1245,964
4894,1,0,66,0,-66
4895,1,0,23,0,-23
4896,1,0,4,0,-4
4897,1,0,0,0,0
4898,0,0,97,0,-97
4899,1,0,1,0,-1
4900,0,0,73,0,-73
4901,0,0,5,0,-5
4902,0,0,55,0,-55
4903,1,1,327,1842,1515
4904,1,1,75,1294,1219
4905,1,1,346,1901,1555
4906,0,0,5,0,-5
4907,1,0,0,0,0
4908,0,0,8,0,-8
4909,1,0,365,0,-365
4910,1,1,538,1377,839
4911,0,0,33,0,-33
4912,1,0,3,0,-3
4913,1,1,664,2337,1673
4914,0,0,47,0,-47
4915,0,0,46,0,-46
4916,1,0,18,0,-18
4917,0,0,27,0,-27
4918,0,0,1,0,-1
4919,1,1,297,1651,1354
4920,1,1,509,1934,1425
4921,1,0,141,0,-141
4922,1,1,627,1367,740
4923,1,1,354,1277,923
4924,0,0,85,0,-85
4925,0,0,46,0,-46
4926,0,0,20,0,-20
4927,0,0,13,0,-13
4928,0,0,0,0,0
4929,0,0,35,0,-35
4930,1,1,853,1573,720
4931,0,0,126,0,-126
4932,1,1,995,1729,734
4933,1,0,10,0,-10
4934,0,0,7,0,-7
4935,1,1,1336,1338,2
4936,0,0,21,0,-21
4937,1,0,78,0,-78
4938,1,1,1291,1890,599
4939,1,1,670,1294,624
4940,0,0,1,0,-1
4941,0,0,19,0,-19
4942,0,0,5,0,-5
4943,0,0,97,0,-97
4944,1,0,8,0,-8
4945,0,0,72,0,-72
4946,0,0,52,0,-52
4947,1,0,48,0,-48
4948,1,0,105,0,-105
4949,1,1,228,1670,1442
4950,1,1,180,1231,1051
4951,1,0,90,0,-90
4952,0,0,43,0,-43
4953,1,0,35,0,-35
4954,0,0,9,0,-9
4955,1,0,59,0,-59
4956,1,1,200,1626,1426
4957,0,0,70,0,-70
4958,1,0,46,0,-46
4959,1,1,212,1391,1179
4960,0,0,73,0,-73
4961,0,0,13,0,-13
4962,1,1,321,1399,1078
4963,1,1,110,3416,3306
4964,1,0,25,0,-25
4965,1,1,102,1369,1267
4966,1,1,358,1651,1293
4967,1,0,29,0,-29
4968,0,0,0,0,0
4969,1,0,54,0,-54
4970,0,0,282,0,-282
4971,1,0,3,0,-3
4972,0,0,93,0,-93
4973,1,1,1578,1375,-203
4974,1,1,319,1279,960
4975,1,0,133,0,-133
4976,0,0,75,0,-75
4977,0,0,90,0,-90
4978,1,1,242,1450,1208
