likes,marked_as_ads,date,text
1707,0,1685460600,"«Манчестер Юнайтед» повторил свой лучший рекорд по домашним победам во всех турнирах за сезон (27) 🔴🏠

#vkfootball"
1148,0,1685458803,"67 очков «Ливерпуля» в сезоне 2022/23 — это самый низкий показатель за семь полных сезонов Юргена Клоппа в Премьер-лиге, возглавлявших «Ливерпуль» 😬

#vkfootball"
2662,0,1685457000,"Эрлинг Холанд — первый игрок, выигравший Премьер-лигу и «Золотую бутсу» в одном сезоне после Робина ван Перси в сезоне 2012/2013

#vkfootball"
4320,0,1685455202,"Вот почему он сильно крут 😎 
 
Юрген Клопп по-прежнему последний тренер, выигравший Бундеслигу над мюнхенской «Баварией», и последний тренер, выигравший Премьер-лигу над «Манчестер Сити» 🏆

#vkfootball"
3707,0,1685453400,"Четыре года назад в этот день 18-летний Холанд забил ДЕВЯТЬ голов в одном матче за сборную Норвегии на ЧМ U-20 🤯🇳🇴

#vkfootball"
2565,0,1685451267,"В 44 года легенда снова в деле! Как вам такое? 😱

#vkfootball"
1896,0,1685449800,"Винисиус и Jay-Z раздают стиль 😎🤙

#vkfootball"
1775,0,1685448003,"Только от Лео всё зависит 🤔 
 
А вы ждёте возвращения Месси в Испанию? 😏

#vkfootball"
1420,0,1685446200,"«Юве» могут снова лишить очков? 😱

#vkfootball"
1972,0,1685444269,"А давайте не смотреть на источник, а просто представим его уход 😳

#vkfootball"
2779,0,1685442600,"Карьера Харри Kейна в Премьер-лиге на данный момент 😍

#vkfootball"
1880,0,1685440801,"Криштиану Роналду завершил сезон без трофея только четвёртый раз в карьере 😟

#vkfootball"
2839,0,1685439000,"Лидеры по числу сухих матчей в одном сезоне Ла Лиги: 
 
◎ 26 - Депортиво (1993/94) 
◉ 26 - Барселона (2022/23) 
 
Марк-Андре тер Штеген может побить рекорд в последнем туре 😳

#vkfootball"
2088,0,1685437204,"Он первый воспитанник с этой наградой с 1998-го 😎

#vkfootball"
1402,0,1685435400,"А что если... 😏 
 
Хотели бы увидеть Нея в АПЛ? 🥶

#vkfootball"
2472,0,1685433602,"Вне конкуренции! Поздравляем Карима! 💪

#vkfootball"
3418,0,1685431800,"В Неаполе никогда не забудут Лучано Спаллетти 💙

#vkfootball"
1129,0,1685430004,"🇪🇺 Будапешт уже готов к финалу ЛЕ, который состоится завтра! 
 
Читаем ночные и утренние новости 👇 
 
👀 У Месси есть предложение из АПЛ. «Интер» Майами тоже надеется подписать Лионеля [Ole] 
 
😏 Тен Хаг считает «МЮ» крупнейшим клубом: «Я видел, что в Бангкоке, Мельбурне и во всем мире от нас без ума. Но надо, чтобы результаты соответствовали» 
 
🐐 «Аль-Хилаль» дает Месси 1,2 млрд евро на два года. Отец Лионеля принял предложение, форвард тоже склоняется к переходу в Саудовскую Аравию [Foot Mercato] 
 
🤔 Месси намерен принять решение о будущем в ближайшие дни. Предложения от «Барселоны» нет, но есть от «Аль-Хилаля» [Mundo Deportivo] 
 
🤷‍♂ Анчелотти не уверен в будущем после разговоров с Пересом. Тренерский штаб считает атмосферу «странной» и сомневается в крупных тратах летом [The Athletic] 
 
🇪🇺 Моуринью перед финалом ЛЕ: «Два еврокубковых финала подряд – такое по силам лишь большим клубам. Я думаю не о личных победах, а о подарке фанатам «Ромы» 
 
🏆 «Копенгаген» выиграл чемпионат Дании в 15-й раз и повторил рекорд 
 
🤝 «Бавария» общалась с Геррейру. Защитник уходит из «Боруссии» как свободный агент [Флориан Плеттенберг] 
 
🔥 Гвардиола хочет пригласить Киммиха в «Ман Сити». У хавбека «Баварии» отличные отношения с Пепом [El Nacional] 
 
😔 Хави: «Когда Месси уходил, все были напуганы. Но «Барселона» пережила потерю лучшего игрока в истории и побеждает» 
 
👌 Переговоры «Реала» по Хоселу на продвинутой стадии. 33-летний форвард «Эспаньола» заменит Мариано [Relevo] 
 
✅ Финалист ЧМ-2018 Субашич завершил карьеру в 38 лет 
 
👍 Тухель созвонился с Райсом. Хавбек «Вест Хэма» не против перехода в «Баварию» [Флориан Плеттенберг] 
 
🗣 Спортдиректор «Челси» о Почеттино с 3 трофеями за карьеру: «Он тренер-победитель. Его характер и лидерские качества помогут нам двигаться вперед» 
 
🙃 Каррагер о «Челси»: «Мудрик пришел за большими деньгами, очевидно. Есть проблема с вратарями, нет нападающего»

#vkfootball"
