ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
4000,1,0,10,0,-10
4001,0,0,25,0,-25
4002,1,0,123,0,-123
4003,1,0,78,0,-78
4004,1,0,35,0,-35
4005,0,0,2,0,-2
4006,0,0,38,0,-38
4007,1,0,18,0,-18
4008,0,0,12,0,-12
4009,1,0,126,0,-126
4010,1,1,156,1299,1143
4011,1,1,417,1388,971
4012,0,0,147,0,-147
4013,1,0,41,0,-41
4014,1,1,1108,1605,497
4015,1,0,2,0,-2
4016,0,0,26,0,-26
4017,1,1,990,1617,627
4018,1,0,186,0,-186
4019,1,0,25,0,-25
4020,0,0,21,0,-21
4021,0,0,43,0,-43
4022,1,1,386,1687,1301
4023,1,0,26,0,-26
4024,1,0,11,0,-11
4025,1,0,18,0,-18
4026,1,1,569,1427,858
4027,1,0,4,0,-4
4028,1,0,37,0,-37
4029,1,1,131,1238,1107
4030,0,0,14,0,-14
4031,1,0,51,0,-51
4032,1,1,410,1388,978
4033,1,0,165,0,-165
4034,1,0,8,0,-8
4035,0,0,25,0,-25
4036,0,0,68,0,-68
4037,0,0,5,0,-5
4038,0,0,6,0,-6
4039,1,1,365,2101,1736
4040,1,1,249,2750,2501
4041,1,1,180,1934,1754
4042,1,1,792,1596,804
4043,1,1,1230,2119,889
4044,1,0,32,0,-32
4045,1,0,36,0,-36
4046,0,0,17,0,-17
4047,1,1,350,1359,1009
4048,0,0,25,0,-25
4049,1,1,77,1358,1281
4050,1,0,82,0,-82
4051,1,0,38,0,-38
4052,1,1,1149,1618,469
4053,1,0,148,0,-148
4054,0,0,19,0,-19
4055,1,1,138,1357,1219
4056,1,1,243,1290,1047
4057,1,1,332,1294,962
4058,0,0,21,0,-21
4059,0,0,0,0,0
4060,1,0,20,0,-20
4061,1,1,1443,1248,-195
4062,1,0,59,0,-59
4063,0,0,52,0,-52
4064,1,0,2,0,-2
4065,1,0,97,0,-97
4066,1,1,710,1405,695
4067,1,1,125,1286,1161
4068,1,1,296,1886,1590
4069,0,0,12,0,-12
4070,1,1,689,1282,593
4071,1,1,643,1313,670
4072,1,0,96,0,-96
4073,1,0,10,0,-10
4074,0,0,10,0,-10
4075,0,0,45,0,-45
4076,0,0,12,0,-12
4077,1,1,549,1248,699
4078,0,0,22,0,-22
4079,0,0,28,0,-28
4080,1,0,137,0,-137
4081,1,1,2043,1646,-397
4082,1,1,1086,2097,1011
4083,0,0,41,0,-41
4084,1,0,89,0,-89
4085,1,0,46,0,-46
4086,1,1,1171,1277,106
4087,0,0,33,0,-33
4088,0,0,22,0,-22
4089,0,0,107,0,-107
4090,1,0,251,0,-251
4091,1,1,82,1609,1527
4092,0,0,48,0,-48
4093,1,1,230,1553,1323
4094,1,0,5,0,-5
4095,1,0,59,0,-59
4096,0,0,54,0,-54
4097,1,0,34,0,-34
4098,0,0,207,0,-207
4099,0,0,29,0,-29
4100,1,1,1659,1414,-245
4101,0,0,10,0,-10
4102,1,1,510,1279,769
4103,0,0,7,0,-7
4104,1,1,742,1252,510
4105,1,0,26,0,-26
4106,0,0,5,0,-5
4107,1,1,114,1280,1166
4108,1,0,38,0,-38
4109,0,0,28,0,-28
4110,1,1,438,1382,944
4111,0,0,24,0,-24
4112,1,0,4,0,-4
4113,1,1,497,1303,806
4114,0,0,2,0,-2
4115,1,1,137,1511,1374
4116,1,0,7,0,-7
4117,0,0,107,0,-107
4118,0,0,5,0,-5
4119,0,0,132,0,-132
4120,1,1,77,1360,1283
4121,1,1,311,1650,1339
4122,0,0,42,0,-42
4123,1,1,27,1471,1444
4124,1,0,8,0,-8
4125,1,1,196,3233,3037
4126,1,0,24,0,-24
4127,0,0,252,0,-252
4128,1,0,103,0,-103
4129,1,0,106,0,-106
4130,0,0,30,0,-30
4131,0,0,56,0,-56
4132,0,0,25,0,-25
4133,1,0,17,0,-17
4134,1,1,399,2002,1603
4135,1,1,322,1372,1050
4136,0,0,34,0,-34
4137,1,0,84,0,-84
4138,0,0,6,0,-6
4139,0,0,139,0,-139
4140,1,0,4,0,-4
4141,1,0,61,0,-61
4142,1,0,13,0,-13
4143,1,1,167,1410,1243
4144,1,0,25,0,-25
4145,1,1,1171,1497,326
4146,0,0,17,0,-17
4147,1,1,367,1863,1496
4148,0,0,58,0,-58
4149,1,0,35,0,-35
4150,1,1,695,1642,947
4151,1,1,535,1276,741
4152,1,1,567,1275,708
4153,1,0,5,0,-5
4154,1,0,56,0,-56
4155,0,0,87,0,-87
4156,0,0,67,0,-67
4157,0,0,164,0,-164
4158,0,0,202,0,-202
4159,1,1,1001,1534,533
4160,1,1,222,4133,3911
4161,0,0,47,0,-47
4162,0,0,81,0,-81
4163,0,0,21,0,-21
4164,0,0,83,0,-83
4165,0,0,31,0,-31
4166,1,1,32,1322,1290
4167,1,1,364,1731,1367
4168,0,0,140,0,-140
4169,1,1,204,1298,1094
4170,0,0,62,0,-62
4171,1,0,10,0,-10
4172,1,1,520,1496,976
4173,1,0,36,0,-36
4174,1,1,50,1480,1430
4175,0,0,18,0,-18
4176,0,0,23,0,-23
4177,1,0,2,0,-2
4178,1,1,1086,1343,257
4179,0,0,64,0,-64
4180,0,0,84,0,-84
4181,0,0,35,0,-35
4182,1,1,165,3664,3499
4183,0,0,11,0,-11
4184,1,1,201,1679,1478
4185,0,0,11,0,-11
4186,0,0,14,0,-14
4187,0,0,217,0,-217
4188,0,0,0,0,0
4189,0,0,14,0,-14
4190,1,0,43,0,-43
4191,1,0,39,0,-39
4192,1,0,97,0,-97
4193,0,0,186,0,-186
4194,0,0,13,0,-13
4195,0,0,31,0,-31
4196,1,1,245,1303,1058
4197,1,0,104,0,-104
4198,0,0,0,0,0
4199,1,0,120,0,-120
4200,1,1,289,2872,2583
4201,0,0,31,0,-31
4202,0,0,32,0,-32
4203,0,0,26,0,-26
4204,1,0,57,0,-57
4205,0,0,48,0,-48
4206,0,0,76,0,-76
4207,0,0,1,0,-1
4208,1,0,23,0,-23
4209,1,1,637,1635,998
4210,0,0,15,0,-15
4211,0,0,25,0,-25
4212,0,0,3,0,-3
4213,0,0,134,0,-134
4214,1,1,19,1423,1404
4215,0,0,20,0,-20
4216,1,1,849,1879,1030
4217,1,0,19,0,-19
4218,1,1,385,1248,863
4219,0,0,26,0,-26
4220,1,1,587,1465,878
4221,1,0,32,0,-32
4222,1,1,149,1352,1203
4223,0,0,1,0,-1
4224,1,0,26,0,-26
4225,0,0,0,0,0
4226,1,0,52,0,-52
4227,1,1,416,1405,989
4228,1,1,518,2059,1541
4229,1,0,32,0,-32
4230,1,0,5,0,-5
4231,0,0,50,0,-50
4232,0,0,11,0,-11
4233,0,0,70,0,-70
4234,1,1,728,1585,857
4235,1,1,195,1386,1191
4236,1,0,21,0,-21
4237,0,0,7,0,-7
4238,1,0,49,0,-49
4239,0,0,4,0,-4
4240,1,1,187,1743,1556
4241,1,1,1199,1274,75
4242,0,0,159,0,-159
4243,1,1,1898,1316,-582
4244,1,1,813,1503,690
4245,0,0,33,0,-33
4246,1,1,267,1373,1106
4247,1,0,34,0,-34
4248,1,0,154,0,-154
4249,0,0,49,0,-49
4250,0,0,7,0,-7
4251,1,1,379,1737,1358
4252,0,0,76,0,-76
4253,0,0,38,0,-38
4254,1,1,309,1389,1080
4255,1,1,635,1729,1094
4256,1,1,2227,1996,-231
4257,0,0,171,0,-171
4258,0,0,32,0,-32
4259,1,0,19,0,-19
4260,1,1,343,1308,965
4261,1,1,2001,1555,-446
4262,0,0,59,0,-59
4263,1,1,79,1317,1238
4264,1,1,1339,1373,34
4265,0,0,97,0,-97
4266,0,0,37,0,-37
4267,1,1,295,1258,963
4268,1,0,110,0,-110
4269,0,0,80,0,-80
4270,0,0,21,0,-21
4271,1,0,71,0,-71
4272,1,0,85,0,-85
4273,1,1,566,2090,1524
4274,0,0,145,0,-145
4275,1,1,52,1564,1512
4276,0,0,24,0,-24
4277,1,0,11,0,-11
4278,1,1,415,1497,1082
4279,1,1,996,1441,445
4280,1,1,449,1310,861
4281,1,1,208,3369,3161
4282,1,1,535,1423,888
4283,1,1,747,1360,613
4284,1,1,1195,1425,230
4285,1,1,1124,1236,112
4286,1,1,432,1326,894
4287,1,0,63,0,-63
4288,1,1,402,1433,1031
4289,1,1,1290,1762,472
4290,1,0,33,0,-33
4291,0,0,15,0,-15
4292,0,0,58,0,-58
4293,1,0,5,0,-5
4294,0,0,109,0,-109
4295,1,0,52,0,-52
4296,0,0,16,0,-16
4297,1,1,1090,1487,397
4298,1,1,407,2008,1601
4299,0,0,46,0,-46
4300,1,0,18,0,-18
4301,0,0,19,0,-19
4302,0,0,24,0,-24
4303,1,0,5,0,-5
4304,0,0,50,0,-50
4305,1,1,105,1600,1495
4306,0,0,52,0,-52
4307,1,0,3,0,-3
4308,0,0,33,0,-33
4309,1,1,1147,1827,680
4310,0,0,68,0,-68
4311,1,1,512,1706,1194
4312,1,1,2875,1347,-1528
4313,1,0,30,0,-30
4314,1,0,80,0,-80
4315,1,1,373,2516,2143
4316,1,0,7,0,-7
4317,1,0,5,0,-5
4318,1,1,494,1681,1187
4319,0,0,1,0,-1
4320,1,1,539,1960,1421
4321,0,0,89,0,-89
4322,1,1,1906,1563,-343
4323,0,0,86,0,-86
4324,1,1,123,2350,2227
4325,1,1,348,1457,1109
4326,1,0,18,0,-18
4327,0,0,7,0,-7
4328,0,0,75,0,-75
4329,1,0,12,0,-12
4330,1,1,1622,1313,-309
4331,1,0,35,0,-35
4332,1,1,286,1647,1361
4333,0,0,20,0,-20
4334,1,1,82,2065,1983
4335,0,0,49,0,-49
4336,1,0,23,0,-23
4337,0,0,28,0,-28
4338,0,0,37,0,-37
4339,1,1,59,2440,2381
4340,1,1,1133,2222,1089
4341,1,1,1123,1241,118
4342,1,0,29,0,-29
4343,1,0,69,0,-69
4344,0,0,290,0,-290
4345,1,1,186,1817,1631
4346,0,0,27,0,-27
4347,1,1,395,2798,2403
4348,0,0,29,0,-29
4349,0,0,81,0,-81
4350,0,0,61,0,-61
4351,0,0,7,0,-7
4352,1,1,451,1277,826
4353,0,0,112,0,-112
4354,0,0,3,0,-3
4355,1,1,721,1400,679
4356,1,0,0,0,0
4357,0,0,45,0,-45
4358,1,0,26,0,-26
4359,1,0,59,0,-59
4360,1,0,13,0,-13
4361,1,0,9,0,-9
4362,0,0,135,0,-135
4363,1,1,123,1970,1847
4364,1,0,18,0,-18
4365,0,0,25,0,-25
4366,1,1,174,1449,1275
4367,1,1,513,1577,1064
4368,1,1,959,1732,773
4369,1,0,39,0,-39
4370,0,0,87,0,-87
4371,1,1,625,1402,777
4372,1,1,326,1379,1053
4373,1,0,141,0,-141
4374,1,1,205,1434,1229
4375,0,0,65,0,-65
4376,1,0,87,0,-87
4377,1,0,6,0,-6
4378,0,0,90,0,-90
4379,1,1,789,1399,610
4380,0,0,8,0,-8
4381,1,1,246,1624,1378
4382,1,1,322,1677,1355
4383,1,0,51,0,-51
4384,1,1,543,2057,1514
4385,1,0,277,0,-277
4386,1,0,70,0,-70
4387,0,0,37,0,-37
4388,0,0,5,0,-5
4389,1,0,4,0,-4
4390,0,0,124,0,-124
4391,1,0,5,0,-5
4392,0,0,11,0,-11
4393,0,0,16,0,-16
4394,1,1,396,1752,1356
4395,1,0,53,0,-53
4396,1,0,194,0,-194
4397,1,1,191,1288,1097
4398,1,0,51,0,-51
4399,0,0,176,0,-176
4400,1,0,77,0,-77
4401,1,1,162,1521,1359
4402,0,0,10,0,-10
4403,1,0,15,0,-15
4404,1,0,27,0,-27
4405,1,1,62,1312,1250
4406,1,1,84,2331,2247
4407,1,0,100,0,-100
4408,0,0,38,0,-38
4409,0,0,5,0,-5
4410,1,0,70,0,-70
4411,0,0,24,0,-24
4412,1,1,1128,1237,109
4413,0,0,88,0,-88
4414,0,0,176,0,-176
4415,1,1,157,1719,1562
4416,0,0,0,0,0
4417,1,0,9,0,-9
4418,0,0,15,0,-15
4419,0,0,17,0,-17
4420,0,0,3,0,-3
4421,1,1,1117,1465,348
4422,1,1,870,3880,3010
4423,0,0,83,0,-83
4424,0,0,8,0,-8
4425,1,0,43,0,-43
4426,0,0,7,0,-7
4427,1,0,116,0,-116
4428,1,0,70,0,-70
4429,1,1,885,1572,687
4430,1,1,2967,1560,-1407
4431,0,0,3,0,-3
4432,0,0,23,0,-23
4433,0,0,57,0,-57
4434,0,0,13,0,-13
4435,1,1,121,1803,1682
4436,0,0,30,0,-30
4437,1,0,8,0,-8
4438,0,0,44,0,-44
4439,1,0,117,0,-117
4440,1,0,2,0,-2
4441,1,1,482,1851,1369
4442,1,1,173,1800,1627
4443,1,0,125,0,-125
4444,0,0,40,0,-40
4445,0,0,34,0,-34
4446,0,0,15,0,-15
4447,1,0,90,0,-90
4448,1,0,47,0,-47
4449,0,0,0,0,0
4450,0,0,31,0,-31
4451,0,0,10,0,-10
4452,1,0,23,0,-23
4453,1,1,51,1506,1455
4454,1,1,118,3103,2985
4455,1,1,83,1258,1175
4456,1,1,450,1349,899
4457,0,0,2,0,-2
4458,1,1,293,1498,1205
4459,1,0,29,0,-29
4460,1,0,20,0,-20
4461,1,0,10,0,-10
4462,0,0,23,0,-23
4463,1,0,129,0,-129
4464,1,0,7,0,-7
4465,1,0,6,0,-6
4466,0,0,14,0,-14
4467,1,1,204,1270,1066
4468,0,0,36,0,-36
4469,1,0,64,0,-64
4470,1,1,107,1531,1424
4471,0,0,61,0,-61
4472,0,0,40,0,-40
4473,1,1,1092,1296,204
4474,0,0,180,0,-180
4475,1,1,756,1770,1014
4476,1,1,108,1254,1146
4477,1,1,1108,1409,301
4478,0,0,2,0,-2
4479,0,0,163,0,-163
4480,0,0,58,0,-58
4481,1,1,1143,1848,705
4482,1,1,1778,1318,-460
4483,0,0,8,0,-8
4484,0,0,371,0,-371
4485,1,1,647,1373,726
4486,0,0,67,0,-67
4487,1,1,340,1266,926
4488,1,0,8,0,-8
4489,1,0,27,0,-27
4490,1,0,56,0,-56
4491,1,0,44,0,-44
4492,1,1,2899,1284,-1615
4493,1,1,49,2421,2372
4494,0,0,29,0,-29
4495,0,0,27,0,-27
4496,0,0,46,0,-46
4497,1,1,89,1483,1394
4498,0,0,30,0,-30
4499,0,0,47,0,-47
4500,0,0,38,0,-38
4501,1,0,22,0,-22
4502,0,0,19,0,-19
4503,1,0,36,0,-36
4504,1,0,36,0,-36
4505,0,0,64,0,-64
4506,1,1,278,2107,1829
4507,1,1,962,1256,294
4508,0,0,70,0,-70
4509,1,0,1,0,-1
4510,0,0,0,0,0
4511,1,1,414,1351,937
4512,1,0,47,0,-47
4513,1,1,871,2252,1381
4514,0,0,33,0,-33
4515,0,0,35,0,-35
4516,1,1,321,1622,1301
4517,1,0,37,0,-37
4518,1,0,68,0,-68
4519,0,0,25,0,-25
4520,0,0,3,0,-3
4521,1,0,114,0,-114
4522,1,1,18,1306,1288
4523,1,1,166,1552,1386
4524,0,0,88,0,-88
4525,1,0,44,0,-44
4526,1,1,196,1429,1233
4527,1,0,42,0,-42
4528,0,0,7,0,-7
4529,1,0,205,0,-205
4530,1,1,272,1264,992
4531,1,0,2,0,-2
4532,0,0,6,0,-6
4533,1,0,127,0,-127
4534,1,1,321,1242,921
4535,0,0,9,0,-9
4536,1,0,34,0,-34
4537,0,0,81,0,-81
4538,0,0,55,0,-55
4539,1,1,128,1530,1402
4540,1,1,244,1557,1313
4541,0,0,13,0,-13
4542,0,0,48,0,-48
4543,0,0,16,0,-16
4544,0,0,169,0,-169
4545,0,0,32,0,-32
4546,1,1,2601,1912,-689
4547,1,1,131,1395,1264
4548,1,1,543,1385,842
4549,1,1,523,1498,975
4550,1,0,24,0,-24
4551,0,0,40,0,-40
4552,0,0,23,0,-23
4553,1,1,493,1453,960
4554,0,0,39,0,-39
4555,1,0,19,0,-19
4556,0,0,13,0,-13
4557,1,1,736,1297,561
4558,1,0,43,0,-43
4559,1,1,971,1316,345
4560,0,0,57,0,-57
4561,0,0,51,0,-51
4562,1,0,6,0,-6
4563,1,1,456,1731,1275
4564,1,1,412,1552,1140
4565,0,0,114,0,-114
4566,0,0,16,0,-16
4567,1,0,77,0,-77
4568,1,0,6,0,-6
4569,1,0,121,0,-121
4570,0,0,9,0,-9
4571,1,0,13,0,-13
4572,1,0,21,0,-21
4573,0,0,0,0,0
4574,0,0,99,0,-99
4575,0,0,28,0,-28
4576,1,1,203,1977,1774
4577,1,1,172,2924,2752
4578,1,0,19,0,-19
4579,0,0,56,0,-56
4580,1,1,204,2605,2401
4581,0,0,42,0,-42
4582,0,0,4,0,-4
4583,1,0,20,0,-20
4584,0,0,0,0,0
4585,1,1,222,3220,2998
4586,0,0,71,0,-71
4587,0,0,0,0,0
4588,1,0,87,0,-87
4589,1,1,286,1648,1362
4590,0,0,68,0,-68
4591,0,0,85,0,-85
4592,0,0,48,0,-48
4593,0,0,35,0,-35
4594,0,0,66,0,-66
4595,0,0,1,0,-1
4596,0,0,37,0,-37
4597,1,0,52,0,-52
4598,1,1,1424,1410,-14
4599,0,0,43,0,-43
4600,1,0,20,0,-20
4601,0,0,6,0,-6
4602,1,1,389,2421,2032
4603,1,1,95,1826,1731
4604,0,0,59,0,-59
4605,1,1,281,1411,1130
4606,1,1,699,1514,815
4607,0,0,26,0,-26
4608,1,0,97,0,-97
4609,0,0,147,0,-147
4610,0,0,13,0,-13
4611,0,0,3,0,-3
4612,0,0,111,0,-111
4613,0,0,118,0,-118
4614,1,0,15,0,-15
4615,0,0,67,0,-67
4616,0,0,136,0,-136
4617,0,0,9,0,-9
4618,1,0,1,0,-1
4619,1,1,888,1255,367
4620,1,1,742,1502,760
4621,1,0,24,0,-24
4622,0,0,65,0,-65
4623,0,0,6,0,-6
4624,1,1,932,1492,560
4625,0,0,24,0,-24
4626,1,1,1570,1239,-331
4627,1,0,59,0,-59
4628,1,0,21,0,-21
4629,1,0,34,0,-34
4630,1,1,1476,1516,40
4631,0,0,3,0,-3
4632,0,0,8,0,-8
4633,1,0,112,0,-112
4634,1,1,248,1965,1717
4635,1,0,37,0,-37
4636,1,1,948,1319,371
4637,1,1,1001,1495,494
4638,0,0,81,0,-81
4639,1,1,439,1443,1004
4640,1,0,24,0,-24
4641,1,0,61,0,-61
4642,0,0,12,0,-12
4643,1,1,404,2372,1968
4644,0,0,133,0,-133
4645,0,0,2,0,-2
4646,1,0,8,0,-8
4647,0,0,7,0,-7
4648,0,0,113,0,-113
4649,0,0,31,0,-31
4650,1,0,18,0,-18
4651,0,0,10,0,-10
4652,1,0,34,0,-34
4653,0,0,58,0,-58
4654,0,0,3,0,-3
4655,1,1,505,1523,1018
4656,0,0,19,0,-19
4657,0,0,21,0,-21
4658,0,0,43,0,-43
4659,1,1,2146,1723,-423
4660,0,0,133,0,-133
4661,1,1,40,1647,1607
4662,1,0,112,0,-112
4663,1,1,2181,1284,-897
4664,0,0,10,0,-10
4665,1,1,224,2700,2476
4666,0,0,88,0,-88
4667,0,0,140,0,-140
4668,1,0,32,0,-32
4669,0,0,30,0,-30
4670,1,1,713,1587,874
4671,1,1,1824,1291,-533
4672,1,1,239,1272,1033
4673,1,0,8,0,-8
4674,0,0,7,0,-7
4675,0,0,16,0,-16
4676,1,1,280,1392,1112
4677,0,0,47,0,-47
4678,1,1,246,1565,1319
4679,0,0,15,0,-15
4680,1,1,1665,1390,-275
4681,0,0,22,0,-22
4682,0,0,53,0,-53
4683,1,0,51,0,-51
4684,1,1,333,1864,1531
4685,0,0,27,0,-27
4686,1,1,381,1759,1378
4687,0,0,97,0,-97
4688,0,0,48,0,-48
4689,1,1,1230,1639,409
4690,1,0,56,0,-56
4691,1,1,278,1713,1435
4692,0,0,80,0,-80
4693,1,0,218,0,-218
4694,0,0,111,0,-111
4695,0,0,50,0,-50
4696,1,0,42,0,-42
4697,0,0,34,0,-34
4698,1,1,532,1841,1309
4699,1,0,33,0,-33
4700,1,0,13,0,-13
4701,1,1,2288,2090,-198
4702,1,0,70,0,-70
4703,1,1,1081,2164,1083
4704,1,0,15,0,-15
4705,1,0,12,0,-12
4706,1,0,22,0,-22
4707,1,1,544,1313,769
4708,1,1,566,1671,1105
4709,0,0,46,0,-46
4710,0,0,84,0,-84
4711,0,0,36,0,-36
4712,0,0,3,0,-3
4713,1,1,93,1246,1153
4714,1,1,126,1252,1126
4715,0,0,41,0,-41
4716,1,1,389,2532,2143
4717,1,0,16,0,-16
4718,1,0,1,0,-1
4719,0,0,50,0,-50
4720,1,1,501,1659,1158
4721,1,0,22,0,-22
4722,1,0,68,0,-68
4723,1,0,25,0,-25
4724,1,0,103,0,-103
4725,0,0,2,0,-2
4726,1,1,247,1661,1414
4727,0,0,122,0,-122
4728,0,0,14,0,-14
4729,0,0,5,0,-5
4730,1,0,8,0,-8
4731,0,0,23,0,-23
4732,0,0,106,0,-106
4733,1,0,80,0,-80
4734,1,0,111,0,-111
4735,1,0,35,0,-35
4736,1,0,42,0,-42
4737,1,1,52,1739,1687
4738,1,1,377,1483,1106
4739,1,1,141,1577,1436
4740,1,0,34,0,-34
4741,1,0,107,0,-107
4742,0,0,87,0,-87
4743,1,1,259,1994,1735
4744,0,0,35,0,-35
4745,1,0,28,0,-28
4746,0,0,58,0,-58
4747,0,0,55,0,-55
4748,1,1,835,1611,776
4749,0,0,66,0,-66
4750,0,0,58,0,-58
4751,0,0,49,0,-49
4752,1,0,1,0,-1
4753,0,0,6,0,-6
4754,1,0,11,0,-11
4755,1,1,1356,1356,0
4756,1,0,94,0,-94
4757,1,1,667,2130,1463
4758,0,0,74,0,-74
4759,0,0,83,0,-83
4760,1,0,156,0,-156
4761,0,0,13,0,-13
4762,1,1,1562,1482,-80
4763,1,1,46,1551,1505
4764,0,0,11,0,-11
4765,1,0,142,0,-142
4766,1,0,5,0,-5
4767,0,0,53,0,-53
4768,1,0,20,0,-20
4769,1,1,1213,1259,46
4770,0,0,27,0,-27
4771,1,0,25,0,-25
4772,1,1,2446,2682,236
4773,0,0,15,0,-15
4774,1,1,765,1691,926
4775,0,0,37,0,-37
4776,1,1,682,1325,643
4777,1,0,11,0,-11
4778,0,0,255,0,-255
4779,1,0,46,0,-46
4780,1,0,36,0,-36
4781,1,0,14,0,-14
4782,1,1,742,1341,599
4783,0,0,65,0,-65
4784,0,0,10,0,-10
4785,0,0,18,0,-18
4786,0,0,14,0,-14
4787,1,0,155,0,-155
4788,1,1,205,1404,1199
4789,0,0,46,0,-46
4790,0,0,18,0,-18
4791,0,0,27,0,-27
4792,0,0,41,0,-41
4793,0,0,11,0,-11
4794,0,0,96,0,-96
4795,0,0,36,0,-36
4796,1,0,32,0,-32
4797,0,0,82,0,-82
4798,1,1,367,1342,975
4799,0,0,22,0,-22
4800,1,1,317,1326,1009
4801,1,1,415,1365,950
4802,1,0,3,0,-3
4803,0,0,168,0,-168
4804,1,0,21,0,-21
4805,1,0,96,0,-96
4806,1,1,1356,2888,1532
4807,0,0,8,0,-8
4808,1,0,18,0,-18
4809,0,0,33,0,-33
4810,0,0,28,0,-28
4811,0,0,46,0,-46
4812,1,0,30,0,-30
4813,0,0,168,0,-168
4814,1,0,83,0,-83
4815,0,0,18,0,-18
4816,1,0,2,0,-2
4817,1,0,36,0,-36
4818,1,0,62,0,-62
4819,1,1,806,1436,630
4820,0,0,86,0,-86
4821,0,0,43,0,-43
4822,1,0,14,0,-14
4823,1,0,50,0,-50
4824,0,0,240,0,-240
4825,1,1,257,2211,1954
4826,1,0,35,0,-35
4827,1,0,0,0,0
4828,1,0,48,0,-48
4829,0,0,109,0,-109
4830,0,0,12,0,-12
4831,1,0,6,0,-6
4832,1,0,55,0,-55
4833,1,0,93,0,-93
4834,0,0,48,0,-48
4835,1,1,456,1316,860
4836,0,0,46,0,-46
4837,1,1,258,1442,1184
4838,1,1,1779,2028,249
4839,1,1,316,2151,1835
4840,1,1,268,1768,1500
4841,1,0,27,0,-27
4842,1,0,50,0,-50
4843,1,1,55,1608,1553
4844,1,0,228,0,-228
4845,0,0,3,0,-3
4846,0,0,6,0,-6
4847,1,1,1027,1281,254
4848,0,0,192,0,-192
4849,1,1,364,1501,1137
4850,1,0,3,0,-3
4851,1,0,43,0,-43
4852,0,0,97,0,-97
4853,0,0,9,0,-9
4854,1,0,70,0,-70
4855,1,1,312,1382,1070
4856,0,0,30,0,-30
4857,0,0,82,0,-82
4858,1,0,98,0,-98
4859,1,0,64,0,-64
4860,1,1,236,1591,1355
4861,0,0,45,0,-45
4862,1,1,285,2218,1933
4863,1,0,65,0,-65
4864,1,1,692,1934,1242
4865,1,0,47,0,-47
4866,1,1,95,1272,1177
4867,0,0,6,0,-6
4868,1,1,238,1297,1059
4869,1,1,134,1341,1207
4870,0,0,30,0,-30
4871,0,0,66,0,-66
4872,1,0,21,0,-21
4873,1,1,620,1938,1318
4874,1,1,536,1338,802
4875,1,1,288,1300,1012
4876,1,0,23,0,-23
4877,1,0,291,0,-291
4878,1,1,158,1460,1302
4879,1,1,463,1601,1138
4880,1,0,23,0,-23
4881,1,1,53,1249,1196
4882,0,0,101,0,-101
4883,0,0,6,0,-6
4884,0,0,146,0,-146
4885,1,1,543,1444,901
4886,1,1,224,1327,1103
4887,1,0,46,0,-46
4888,0,0,0,0,0
4889,1,0,26,0,-26
4890,0,0,6,0,-6
4891,1,0,217,0,-217
4892,0,0,8,0,-8
4893,0,0,1,0,-1
4894,1,1,577,1578,1001
4895,0,0,125,0,-125
4896,1,1,142,1494,1352
4897,0,0,22,0,-22
4898,0,0,27,0,-27
4899,1,1,174,1320,1146
4900,0,0,39,0,-39
4901,1,1,160,1434,1274
4902,0,0,13,0,-13
4903,1,1,118,1396,1278
4904,1,1,549,1435,886
4905,1,1,171,2218,2047
4906,0,0,24,0,-24
4907,1,1,399,1247,848
4908,0,0,21,0,-21
4909,1,1,273,2111,1838
4910,1,0,58,0,-58
4911,1,1,1264,1261,-3
4912,1,1,130,2234,2104
4913,1,0,96,0,-96
4914,1,0,43,0,-43
4915,0,0,10,0,-10
4916,1,0,70,0,-70
4917,1,0,62,0,-62
4918,1,1,1369,2362,993
4919,0,0,14,0,-14
4920,1,0,10,0,-10
4921,1,1,570,1481,911
4922,1,1,369,2665,2296
4923,1,1,50,1369,1319
4924,0,0,18,0,-18
4925,1,0,63,0,-63
4926,0,0,2,0,-2
4927,0,0,210,0,-210
4928,0,0,10,0,-10
4929,0,0,136,0,-136
4930,1,0,1,0,-1
4931,0,0,12,0,-12
4932,1,1,1644,1336,-308
4933,0,0,219,0,-219
4934,1,0,22,0,-22
4935,1,1,112,1531,1419
4936,1,0,7,0,-7
4937,0,0,20,0,-20
4938,1,1,158,1719,1561
4939,1,0,142,0,-142
4940,0,0,25,0,-25
4941,1,0,114,0,-114
4942,1,1,3589,1272,-2317
4943,0,0,108,0,-108
4944,0,0,22,0,-22
4945,1,0,184,0,-184
4946,1,1,1046,1245,199
4947,1,0,12,0,-12
4948,1,0,1,0,-1
4949,1,1,856,3270,2414
4950,1,1,520,1717,1197
4951,1,1,212,1387,1175
4952,1,1,621,1354,733
4953,1,1,157,1582,1425
4954,0,0,36,0,-36
4955,0,0,17,0,-17
4956,0,0,41,0,-41
4957,0,0,81,0,-81
4958,0,0,78,0,-78
4959,1,0,59,0,-59
4960,0,0,96,0,-96
4961,1,1,452,1507,1055
4962,1,0,20,0,-20
4963,0,0,12,0,-12
4964,1,1,648,1264,616
4965,0,0,2,0,-2
4966,1,0,33,0,-33
4967,0,0,63,0,-63
4968,1,1,731,1315,584
4969,0,0,62,0,-62
4970,1,0,64,0,-64
4971,1,0,238,0,-238
4972,1,1,707,3422,2715
4973,0,0,7,0,-7
4974,0,0,316,0,-316
4975,1,1,606,1381,775
4976,1,0,30,0,-30
4977,0,0,100,0,-100
4978,1,1,806,1284,478
